GAME_DATE,ATTENDANCE,GAME_TIME,game_id
"MONDAY, DECEMBER 21, 2015",18624,2:08,0021500001
"MONDAY, DECEMBER 21, 2015",19812,2:02,0021500001
"MONDAY, DECEMBER 21, 2015",18373,2:18,0021500001
"MONDAY, DECEMBER 21, 2015",21825,2:10,0021500001
"MONDAY, DECEMBER 21, 2015",18236,2:30,0021500001
"MONDAY, DECEMBER 21, 2015",18418,1:57,0021500001
"MONDAY, DECEMBER 21, 2015",19911,2:13,0021500001
"MONDAY, DECEMBER 21, 2015",19415,2:10,0021500001
"TUESDAY, DECEMBER 22, 2015",15552,2:22,0021500001
"TUESDAY, DECEMBER 22, 2015",19901,2:04,0021500001
"TUESDAY, DECEMBER 22, 2015",19800,2:21,0021500001
"TUESDAY, DECEMBER 22, 2015",19124,2:13,0021500001
"WEDNESDAY, DECEMBER 23, 2015",19082,2:15,0021500001
"WEDNESDAY, DECEMBER 23, 2015",20562,2:11,0021500001
"WEDNESDAY, DECEMBER 23, 2015",18165,2:11,0021500001
"WEDNESDAY, DECEMBER 23, 2015",17061,2:07,0021500001
"WEDNESDAY, DECEMBER 23, 2015",15879,2:11,0021500001
"WEDNESDAY, DECEMBER 23, 2015",15994,2:34,0021500001
"WEDNESDAY, DECEMBER 23, 2015",17575,2:19,0021500001
"WEDNESDAY, DECEMBER 23, 2015",15754,2:09,0021500001
"WEDNESDAY, DECEMBER 23, 2015",16788,2:04,0021500001
"WEDNESDAY, DECEMBER 23, 2015",16686,2:07,0021500001
"WEDNESDAY, DECEMBER 23, 2015",17034,2:16,0021500001
"WEDNESDAY, DECEMBER 23, 2015",19596,1:58,0021500001
"WEDNESDAY, DECEMBER 23, 2015",18997,2:05,0021500001
"FRIDAY, DECEMBER 25, 2015",19845,2:39,0021500001
"FRIDAY, DECEMBER 25, 2015",18203,2:16,0021500001
"FRIDAY, DECEMBER 25, 2015",19596,2:26,0021500001
"FRIDAY, DECEMBER 25, 2015",18319,2:22,0021500001
"FRIDAY, DECEMBER 25, 2015",18997,2:08,0021500001
"SATURDAY, DECEMBER 26, 2015",16329,2:05,0021500001
"SATURDAY, DECEMBER 26, 2015",19015,2:05,0021500001
"SATURDAY, DECEMBER 26, 2015",19091,2:18,0021500001
"SATURDAY, DECEMBER 26, 2015",18846,2:09,0021500001
"SATURDAY, DECEMBER 26, 2015",18248,2:17,0021500001
"SATURDAY, DECEMBER 26, 2015",18288,2:21,0021500001
"SATURDAY, DECEMBER 26, 2015",17732,2:06,0021500001
"SATURDAY, DECEMBER 26, 2015",15076,2:05,0021500001
"SATURDAY, DECEMBER 26, 2015",20392,2:20,0021500001
"SATURDAY, DECEMBER 26, 2015",18420,1:55,0021500001
"SATURDAY, DECEMBER 26, 2015",17548,2:30,0021500001
"SATURDAY, DECEMBER 26, 2015",19911,2:27,0021500001
"SATURDAY, DECEMBER 26, 2015",19393,2:03,0021500001
"SUNDAY, DECEMBER 27, 2015",18624,2:15,0021500001
"SUNDAY, DECEMBER 27, 2015",18119,2:07,0021500001
"SUNDAY, DECEMBER 27, 2015",18203,2:11,0021500001
"SUNDAY, DECEMBER 27, 2015",17317,2:23,0021500001
"MONDAY, DECEMBER 28, 2015",19632,2:00,0021500001
"MONDAY, DECEMBER 28, 2015",18165,2:13,0021500001
"MONDAY, DECEMBER 28, 2015",17606,2:01,0021500001
"MONDAY, DECEMBER 28, 2015",20356,2:10,0021500001
"MONDAY, DECEMBER 28, 2015",19975,2:24,0021500001
"MONDAY, DECEMBER 28, 2015",21898,2:11,0021500001
"MONDAY, DECEMBER 28, 2015",20300,2:10,0021500001
"MONDAY, DECEMBER 28, 2015",18493,2:20,0021500001
"MONDAY, DECEMBER 28, 2015",18319,2:14,0021500001
"MONDAY, DECEMBER 28, 2015",19911,2:30,0021500001
"MONDAY, DECEMBER 28, 2015",19596,2:10,0021500001
"TUESDAY, DECEMBER 29, 2015",19812,2:07,0021500001
"TUESDAY, DECEMBER 29, 2015",18211,2:20,0021500001
"TUESDAY, DECEMBER 29, 2015",18119,2:36,0021500001
"TUESDAY, DECEMBER 29, 2015",18203,2:15,0021500001
"TUESDAY, DECEMBER 29, 2015",17523,2:08,0021500001
"WEDNESDAY, DECEMBER 30, 2015",19145,2:23,0021500001
"WEDNESDAY, DECEMBER 30, 2015",18397,2:10,0021500001
"WEDNESDAY, DECEMBER 30, 2015",18624,2:24,0021500001
"WEDNESDAY, DECEMBER 30, 2015",19800,2:26,0021500001
"WEDNESDAY, DECEMBER 30, 2015",22206,2:37,0021500001
"WEDNESDAY, DECEMBER 30, 2015",14326,2:16,0021500001
"WEDNESDAY, DECEMBER 30, 2015",20494,2:05,0021500001
"WEDNESDAY, DECEMBER 30, 2015",18418,2:05,0021500001
"WEDNESDAY, DECEMBER 30, 2015",19393,2:09,0021500001
"WEDNESDAY, DECEMBER 30, 2015",17317,2:26,0021500001
"THURSDAY, DECEMBER 31, 2015",16348,2:22,0021500001
"THURSDAY, DECEMBER 31, 2015",18313,2:18,0021500001
"THURSDAY, DECEMBER 31, 2015",15475,2:08,0021500001
"THURSDAY, DECEMBER 31, 2015",16920,2:17,0021500001
"THURSDAY, DECEMBER 31, 2015",18203,2:09,0021500001
"THURSDAY, DECEMBER 31, 2015",19380,1:60,0021500001
"FRIDAY, JANUARY 1, 2016",16986,1:57,0021500001
"FRIDAY, JANUARY 1, 2016",19748,2:02,0021500001
"FRIDAY, JANUARY 1, 2016",19800,2:09,0021500001
"FRIDAY, JANUARY 1, 2016",22443,2:06,0021500001
"FRIDAY, JANUARY 1, 2016",18997,2:14,0021500001
"SATURDAY, JANUARY 2, 2016",18624,2:20,0021500001
"SATURDAY, JANUARY 2, 2016",17317,2:19,0021500001
"SATURDAY, JANUARY 2, 2016",19387,2:22,0021500001
"SATURDAY, JANUARY 2, 2016",18165,2:13,0021500001
"SATURDAY, JANUARY 2, 2016",20562,2:10,0021500001
"SATURDAY, JANUARY 2, 2016",14107,2:09,0021500001
"SATURDAY, JANUARY 2, 2016",20152,2:13,0021500001
"SATURDAY, JANUARY 2, 2016",18652,2:12,0021500001
"SATURDAY, JANUARY 2, 2016",18455,2:41,0021500001
"SATURDAY, JANUARY 2, 2016",19596,2:25,0021500001
"SATURDAY, JANUARY 2, 2016",19212,2:06,0021500001
"SUNDAY, JANUARY 3, 2016",19812,2:03,0021500001
"SUNDAY, JANUARY 3, 2016",19800,2:14,0021500001
"SUNDAY, JANUARY 3, 2016",17793,2:02,0021500001
"SUNDAY, JANUARY 3, 2016",11883,2:28,0021500001
"SUNDAY, JANUARY 3, 2016",18997,2:02,0021500001
"MONDAY, JANUARY 4, 2016",20562,2:12,0021500001
"MONDAY, JANUARY 4, 2016",14013,2:20,0021500001
"MONDAY, JANUARY 4, 2016",15448,2:10,0021500001
"MONDAY, JANUARY 4, 2016",14301,2:06,0021500001
"MONDAY, JANUARY 4, 2016",19874,2:39,0021500001
"MONDAY, JANUARY 4, 2016",14718,2:10,0021500001
"MONDAY, JANUARY 4, 2016",18203,2:16,0021500001
"MONDAY, JANUARY 4, 2016",17912,2:23,0021500001
"MONDAY, JANUARY 4, 2016",18832,2:15,0021500001
"MONDAY, JANUARY 4, 2016",19596,1:59,0021500001
"TUESDAY, JANUARY 5, 2016",15082,2:29,0021500001
"TUESDAY, JANUARY 5, 2016",21686,1:60,0021500001
"TUESDAY, JANUARY 5, 2016",20059,2:47,0021500001
"TUESDAY, JANUARY 5, 2016",18997,2:05,0021500001
"WEDNESDAY, JANUARY 6, 2016",19987,2:17,0021500001
"WEDNESDAY, JANUARY 6, 2016",18846,2:10,0021500001
"WEDNESDAY, JANUARY 6, 2016",20356,2:09,0021500001
"WEDNESDAY, JANUARY 6, 2016",18624,2:25,0021500001
"WEDNESDAY, JANUARY 6, 2016",14544,2:01,0021500001
"WEDNESDAY, JANUARY 6, 2016",12059,2:17,0021500001
"WEDNESDAY, JANUARY 6, 2016",15255,2:09,0021500001
"WEDNESDAY, JANUARY 6, 2016",18418,2:00,0021500001
"WEDNESDAY, JANUARY 6, 2016",16910,2:06,0021500001
"WEDNESDAY, JANUARY 6, 2016",18203,2:24,0021500001
"WEDNESDAY, JANUARY 6, 2016",18598,2:11,0021500001
"THURSDAY, JANUARY 7, 2016",12611,2:10,0021500001
"THURSDAY, JANUARY 7, 2016",21497,2:12,0021500001
"THURSDAY, JANUARY 7, 2016",18155,2:13,0021500001
"THURSDAY, JANUARY 7, 2016",17386,2:28,0021500001
"FRIDAY, JANUARY 8, 2016",17064,2:17,0021500001
"FRIDAY, JANUARY 8, 2016",13907,2:02,0021500001
"FRIDAY, JANUARY 8, 2016",17499,2:23,0021500001
"FRIDAY, JANUARY 8, 2016",16768,2:18,0021500001
"FRIDAY, JANUARY 8, 2016",16895,2:09,0021500001
"FRIDAY, JANUARY 8, 2016",16409,2:18,0021500001
"FRIDAY, JANUARY 8, 2016",18420,2:03,0021500001
"FRIDAY, JANUARY 8, 2016",16866,2:18,0021500001
"FRIDAY, JANUARY 8, 2016",20035,2:04,0021500001
"FRIDAY, JANUARY 8, 2016",18997,2:25,0021500001
"SATURDAY, JANUARY 9, 2016",19060,2:02,0021500001
"SATURDAY, JANUARY 9, 2016",19010,2:11,0021500001
"SATURDAY, JANUARY 9, 2016",18058,2:13,0021500001
"SATURDAY, JANUARY 9, 2016",16406,1:57,0021500001
"SATURDAY, JANUARY 9, 2016",14100,2:09,0021500001
"SATURDAY, JANUARY 9, 2016",19911,2:10,0021500001
"SATURDAY, JANUARY 9, 2016",17317,2:18,0021500001
"SUNDAY, JANUARY 10, 2016",14363,2:19,0021500001
"SUNDAY, JANUARY 10, 2016",19060,2:44,0021500001
"SUNDAY, JANUARY 10, 2016",19226,2:11,0021500001
"SUNDAY, JANUARY 10, 2016",17112,2:26,0021500001
"SUNDAY, JANUARY 10, 2016",18133,2:28,0021500001
"SUNDAY, JANUARY 10, 2016",19812,2:10,0021500001
"SUNDAY, JANUARY 10, 2016",11343,2:08,0021500001
"SUNDAY, JANUARY 10, 2016",19393,2:17,0021500001
"SUNDAY, JANUARY 10, 2016",18997,2:08,0021500001
"MONDAY, JANUARY 11, 2016",15214,2:04,0021500001
"MONDAY, JANUARY 11, 2016",21409,2:06,0021500001
"MONDAY, JANUARY 11, 2016",19596,2:13,0021500001
"TUESDAY, JANUARY 12, 2016",15284,2:30,0021500001
"TUESDAY, JANUARY 12, 2016",14273,2:30,0021500001
"TUESDAY, JANUARY 12, 2016",19812,2:16,0021500001
"TUESDAY, JANUARY 12, 2016",16044,2:15,0021500001
"TUESDAY, JANUARY 12, 2016",16867,2:22,0021500001
"TUESDAY, JANUARY 12, 2016",14791,2:15,0021500001
"TUESDAY, JANUARY 12, 2016",20347,2:33,0021500001
"TUESDAY, JANUARY 12, 2016",18997,2:10,0021500001
"WEDNESDAY, JANUARY 13, 2016",15334,2:08,0021500001
"WEDNESDAY, JANUARY 13, 2016",16248,2:15,0021500001
"WEDNESDAY, JANUARY 13, 2016",17732,2:09,0021500001
"WEDNESDAY, JANUARY 13, 2016",18624,2:18,0021500001
"WEDNESDAY, JANUARY 13, 2016",17115,2:21,0021500001
"WEDNESDAY, JANUARY 13, 2016",18203,2:24,0021500001
"WEDNESDAY, JANUARY 13, 2016",18004,2:20,0021500001
"WEDNESDAY, JANUARY 13, 2016",19393,2:05,0021500001
"WEDNESDAY, JANUARY 13, 2016",17317,2:03,0021500001
"WEDNESDAY, JANUARY 13, 2016",19194,2:21,0021500001
"THURSDAY, JANUARY 14, 2016",14063,2:40,0021500001
"THURSDAY, JANUARY 14, 2016",18689,2:37,0021500001
"THURSDAY, JANUARY 14, 2016",15977,2:09,0021500001
"THURSDAY, JANUARY 14, 2016",18418,2:24,0021500001
"THURSDAY, JANUARY 14, 2016",17894,2:26,0021500001
"THURSDAY, JANUARY 14, 2016",19596,2:13,0021500001
"FRIDAY, JANUARY 15, 2016",18165,2:10,0021500001
"FRIDAY, JANUARY 15, 2016",18203,2:17,0021500001
"FRIDAY, JANUARY 15, 2016",18624,2:09,0021500001
"FRIDAY, JANUARY 15, 2016",14749,2:04,0021500001
"FRIDAY, JANUARY 15, 2016",22056,2:08,0021500001
"FRIDAY, JANUARY 15, 2016",16876,2:09,0021500001
"FRIDAY, JANUARY 15, 2016",15144,2:34,0021500001
"FRIDAY, JANUARY 15, 2016",15406,2:16,0021500001
"FRIDAY, JANUARY 15, 2016",18320,2:28,0021500001
"SATURDAY, JANUARY 16, 2016",17052,2:02,0021500001
"SATURDAY, JANUARY 16, 2016",18288,2:08,0021500001
"SATURDAY, JANUARY 16, 2016",20356,2:32,0021500001
"SATURDAY, JANUARY 16, 2016",21584,2:26,0021500001
"SATURDAY, JANUARY 16, 2016",15698,2:15,0021500001
"SATURDAY, JANUARY 16, 2016",18119,2:21,0021500001
"SATURDAY, JANUARY 16, 2016",19911,1:60,0021500001
"SATURDAY, JANUARY 16, 2016",19191,2:18,0021500001
"SUNDAY, JANUARY 17, 2016",14330,2:14,0021500001
"SUNDAY, JANUARY 17, 2016",18203,2:05,0021500001
"SUNDAY, JANUARY 17, 2016",18418,2:14,0021500001
"SUNDAY, JANUARY 17, 2016",11104,2:29,0021500001
"SUNDAY, JANUARY 17, 2016",18997,2:02,0021500001
"MONDAY, JANUARY 18, 2016",19812,2:59,0021500001
"MONDAY, JANUARY 18, 2016",17459,2:52,0021500001
"MONDAY, JANUARY 18, 2016",17236,2:03,0021500001
"MONDAY, JANUARY 18, 2016",18119,2:32,0021500001
"MONDAY, JANUARY 18, 2016",18935,2:05,0021500001
"MONDAY, JANUARY 18, 2016",17460,1:58,0021500001
"MONDAY, JANUARY 18, 2016",19800,2:04,0021500001
"MONDAY, JANUARY 18, 2016",20562,2:28,0021500001
"MONDAY, JANUARY 18, 2016",19866,2:41,0021500001
"MONDAY, JANUARY 18, 2016",19060,2:58,0021500001
"TUESDAY, JANUARY 19, 2016",19886,2:09,0021500001
"TUESDAY, JANUARY 19, 2016",14255,2:17,0021500001
"TUESDAY, JANUARY 19, 2016",12844,2:25,0021500001
"TUESDAY, JANUARY 19, 2016",16802,2:26,0021500001
"WEDNESDAY, JANUARY 20, 2016",17746,2:07,0021500001
"WEDNESDAY, JANUARY 20, 2016",17008,2:06,0021500001
"WEDNESDAY, JANUARY 20, 2016",17732,1:59,0021500001
"WEDNESDAY, JANUARY 20, 2016",19812,2:43,0021500001
"WEDNESDAY, JANUARY 20, 2016",19800,2:09,0021500001
"WEDNESDAY, JANUARY 20, 2016",23152,2:12,0021500001
"WEDNESDAY, JANUARY 20, 2016",17203,2:26,0021500001
"WEDNESDAY, JANUARY 20, 2016",18203,2:11,0021500001
"WEDNESDAY, JANUARY 20, 2016",19621,2:23,0021500001
"WEDNESDAY, JANUARY 20, 2016",18997,2:17,0021500001
"WEDNESDAY, JANUARY 20, 2016",18783,2:25,0021500001
"THURSDAY, JANUARY 21, 2016",20562,2:28,0021500001
"THURSDAY, JANUARY 21, 2016",15281,2:06,0021500001
"THURSDAY, JANUARY 21, 2016",16140,2:23,0021500001
"THURSDAY, JANUARY 21, 2016",17019,2:16,0021500001
"THURSDAY, JANUARY 21, 2016",16779,2:19,0021500001
"FRIDAY, JANUARY 22, 2016",18083,2:34,0021500001
"FRIDAY, JANUARY 22, 2016",18624,2:11,0021500001
"FRIDAY, JANUARY 22, 2016",12809,2:02,0021500001
"FRIDAY, JANUARY 22, 2016",19812,2:20,0021500001
"FRIDAY, JANUARY 22, 2016",19800,2:16,0021500001
"FRIDAY, JANUARY 22, 2016",17196,2:15,0021500001
"FRIDAY, JANUARY 22, 2016",20284,2:08,0021500001
"FRIDAY, JANUARY 22, 2016",19596,2:23,0021500001
"FRIDAY, JANUARY 22, 2016",18997,1:58,0021500001
"THURSDAY, FEBRUARY 18, 2016",12415,2:08,0021500001
"SATURDAY, JANUARY 23, 2016",17768,2:19,0021500001
"SUNDAY, JANUARY 24, 2016",9722,2:05,0021500001
"SATURDAY, JANUARY 23, 2016",16980,2:05,0021500001
"SATURDAY, JANUARY 23, 2016",15608,2:20,0021500001
"SATURDAY, JANUARY 23, 2016",20562,2:16,0021500001
"SATURDAY, JANUARY 23, 2016",17034,2:13,0021500001
"SATURDAY, JANUARY 23, 2016",14646,2:21,0021500001
"SATURDAY, JANUARY 23, 2016",19728,2:08,0021500001
"SATURDAY, JANUARY 23, 2016",17419,2:22,0021500001
"SUNDAY, JANUARY 24, 2016",16019,2:06,0021500001
"SUNDAY, JANUARY 24, 2016",18142,2:14,0021500001
"SUNDAY, JANUARY 24, 2016",19800,2:21,0021500001
"MONDAY, JANUARY 25, 2016",20562,2:15,0021500001
"MONDAY, JANUARY 25, 2016",11753,2:09,0021500001
"MONDAY, JANUARY 25, 2016",21720,2:08,0021500001
"MONDAY, JANUARY 25, 2016",15779,2:26,0021500001
"MONDAY, JANUARY 25, 2016",15688,2:20,0021500001
"MONDAY, JANUARY 25, 2016",10280,2:14,0021500001
"MONDAY, JANUARY 25, 2016",18783,2:21,0021500001
"MONDAY, JANUARY 25, 2016",16991,3:11,0021500001
"MONDAY, JANUARY 25, 2016",19596,2:14,0021500001
"TUESDAY, JANUARY 26, 2016",15448,2:25,0021500001
"TUESDAY, JANUARY 26, 2016",10851,2:19,0021500001
"TUESDAY, JANUARY 26, 2016",15267,2:07,0021500001
"TUESDAY, JANUARY 26, 2016",19812,2:39,0021500001
"TUESDAY, JANUARY 26, 2016",19800,2:17,0021500001
"TUESDAY, JANUARY 26, 2016",11884,2:20,0021500001
"TUESDAY, JANUARY 26, 2016",19393,2:12,0021500001
"TUESDAY, JANUARY 26, 2016",18997,2:16,0021500001
"WEDNESDAY, JANUARY 27, 2016",20562,2:08,0021500001
"WEDNESDAY, JANUARY 27, 2016",18108,2:13,0021500001
"WEDNESDAY, JANUARY 27, 2016",13712,2:25,0021500001
"WEDNESDAY, JANUARY 27, 2016",17664,2:19,0021500001
"WEDNESDAY, JANUARY 27, 2016",13337,2:16,0021500001
"WEDNESDAY, JANUARY 27, 2016",18418,2:28,0021500001
"WEDNESDAY, JANUARY 27, 2016",16683,2:06,0021500001
"WEDNESDAY, JANUARY 27, 2016",19596,2:11,0021500001
"THURSDAY, JANUARY 28, 2016",15196,2:11,0021500001
"THURSDAY, JANUARY 28, 2016",15146,2:31,0021500001
"THURSDAY, JANUARY 28, 2016",19800,2:18,0021500001
"THURSDAY, JANUARY 28, 2016",15244,2:09,0021500001
"THURSDAY, JANUARY 28, 2016",15636,2:08,0021500001
"THURSDAY, JANUARY 28, 2016",18997,2:14,0021500001
"FRIDAY, JANUARY 29, 2016",17729,2:05,0021500001
"FRIDAY, JANUARY 29, 2016",21012,2:15,0021500001
"FRIDAY, JANUARY 29, 2016",19812,2:03,0021500001
"FRIDAY, JANUARY 29, 2016",18203,2:25,0021500001
"FRIDAY, JANUARY 29, 2016",20409,2:04,0021500001
"FRIDAY, JANUARY 29, 2016",17846,2:23,0021500001
"FRIDAY, JANUARY 29, 2016",18850,2:13,0021500001
"FRIDAY, JANUARY 29, 2016",19393,2:05,0021500001
"FRIDAY, JANUARY 29, 2016",19495,2:07,0021500001
"SATURDAY, JANUARY 30, 2016",20798,2:09,0021500001
"SATURDAY, JANUARY 30, 2016",19800,2:35,0021500001
"SATURDAY, JANUARY 30, 2016",18165,2:27,0021500001
"SATURDAY, JANUARY 30, 2016",18037,2:07,0021500001
"SATURDAY, JANUARY 30, 2016",18320,2:33,0021500001
"SATURDAY, JANUARY 30, 2016",18119,2:26,0021500001
"SATURDAY, JANUARY 30, 2016",20562,2:14,0021500001
"SUNDAY, JANUARY 31, 2016",19325,2:09,0021500001
"SUNDAY, JANUARY 31, 2016",19937,2:17,0021500001
"SUNDAY, JANUARY 31, 2016",18846,2:22,0021500001
"SUNDAY, JANUARY 31, 2016",20137,2:13,0021500001
"SUNDAY, JANUARY 31, 2016",19812,2:12,0021500001
"SUNDAY, JANUARY 31, 2016",19393,2:17,0021500001
"SUNDAY, JANUARY 31, 2016",18997,2:09,0021500001
"MONDAY, FEBRUARY 1, 2016",17283,2:33,0021500001
"MONDAY, FEBRUARY 1, 2016",13290,2:04,0021500001
"MONDAY, FEBRUARY 1, 2016",15455,2:18,0021500001
"MONDAY, FEBRUARY 1, 2016",15210,2:08,0021500001
"MONDAY, FEBRUARY 1, 2016",18203,2:03,0021500001
"MONDAY, FEBRUARY 1, 2016",18418,1:59,0021500001
"MONDAY, FEBRUARY 1, 2016",10007,2:07,0021500001
"MONDAY, FEBRUARY 1, 2016",18811,2:38,0021500001
"MONDAY, FEBRUARY 1, 2016",16827,2:13,0021500001
"TUESDAY, FEBRUARY 2, 2016",19812,2:10,0021500001
"TUESDAY, FEBRUARY 2, 2016",18229,2:10,0021500001
"TUESDAY, FEBRUARY 2, 2016",15897,2:18,0021500001
"TUESDAY, FEBRUARY 2, 2016",18306,2:13,0021500001
"TUESDAY, FEBRUARY 2, 2016",18997,2:21,0021500001
"WEDNESDAY, FEBRUARY 3, 2016",19189,2:10,0021500001
"WEDNESDAY, FEBRUARY 3, 2016",10429,2:04,0021500001
"WEDNESDAY, FEBRUARY 3, 2016",17297,2:12,0021500001
"WEDNESDAY, FEBRUARY 3, 2016",13311,2:08,0021500001
"WEDNESDAY, FEBRUARY 3, 2016",20356,2:21,0021500001
"WEDNESDAY, FEBRUARY 3, 2016",18203,2:09,0021500001
"WEDNESDAY, FEBRUARY 3, 2016",20385,2:13,0021500001
"WEDNESDAY, FEBRUARY 3, 2016",18418,2:02,0021500001
"WEDNESDAY, FEBRUARY 3, 2016",19461,2:24,0021500001
"WEDNESDAY, FEBRUARY 3, 2016",17317,2:17,0021500001
"WEDNESDAY, FEBRUARY 3, 2016",19060,2:31,0021500001
"THURSDAY, FEBRUARY 4, 2016",17095,2:33,0021500001
"THURSDAY, FEBRUARY 4, 2016",18420,2:19,0021500001
"THURSDAY, FEBRUARY 4, 2016",19393,2:16,0021500001
"THURSDAY, FEBRUARY 4, 2016",15723,2:19,0021500001
"FRIDAY, FEBRUARY 5, 2016",17225,2:22,0021500001
"FRIDAY, FEBRUARY 5, 2016",19147,2:15,0021500001
"FRIDAY, FEBRUARY 5, 2016",16647,2:11,0021500001
"FRIDAY, FEBRUARY 5, 2016",17305,2:09,0021500001
"FRIDAY, FEBRUARY 5, 2016",14432,2:14,0021500001
"FRIDAY, FEBRUARY 5, 2016",20562,2:27,0021500001
"FRIDAY, FEBRUARY 5, 2016",19812,2:18,0021500001
"FRIDAY, FEBRUARY 5, 2016",19155,2:33,0021500001
"FRIDAY, FEBRUARY 5, 2016",19911,2:17,0021500001
"FRIDAY, FEBRUARY 5, 2016",20404,2:21,0021500001
"SATURDAY, FEBRUARY 6, 2016",18308,2:19,0021500001
"SATURDAY, FEBRUARY 6, 2016",18450,2:14,0021500001
"SATURDAY, FEBRUARY 6, 2016",18165,2:17,0021500001
"SATURDAY, FEBRUARY 6, 2016",20562,2:04,0021500001
"SATURDAY, FEBRUARY 6, 2016",18847,2:21,0021500001
"SATURDAY, FEBRUARY 6, 2016",18119,2:36,0021500001
"SATURDAY, FEBRUARY 6, 2016",17876,2:12,0021500001
"SATURDAY, FEBRUARY 6, 2016",18418,2:10,0021500001
"SATURDAY, FEBRUARY 6, 2016",16180,2:18,0021500001
"SATURDAY, FEBRUARY 6, 2016",19596,2:23,0021500001
"SUNDAY, FEBRUARY 7, 2016",19812,2:13,0021500001
"SUNDAY, FEBRUARY 7, 2016",16021,2:10,0021500001
"SUNDAY, FEBRUARY 7, 2016",19624,2:20,0021500001
"SUNDAY, FEBRUARY 7, 2016",18624,2:05,0021500001
"MONDAY, FEBRUARY 8, 2016",15886,2:04,0021500001
"MONDAY, FEBRUARY 8, 2016",20562,2:07,0021500001
"MONDAY, FEBRUARY 8, 2016",18165,2:17,0021500001
"MONDAY, FEBRUARY 8, 2016",13310,2:38,0021500001
"MONDAY, FEBRUARY 8, 2016",13043,2:13,0021500001
"MONDAY, FEBRUARY 8, 2016",14103,2:07,0021500001
"MONDAY, FEBRUARY 8, 2016",13057,2:32,0021500001
"MONDAY, FEBRUARY 8, 2016",15892,2:48,0021500001
"MONDAY, FEBRUARY 8, 2016",11926,2:20,0021500001
"MONDAY, FEBRUARY 8, 2016",16316,2:26,0021500001
"TUESDAY, FEBRUARY 9, 2016",19723,2:21,0021500001
"TUESDAY, FEBRUARY 9, 2016",19812,2:15,0021500001
"TUESDAY, FEBRUARY 9, 2016",13215,2:15,0021500001
"TUESDAY, FEBRUARY 9, 2016",19394,2:43,0021500001
"TUESDAY, FEBRUARY 9, 2016",19596,2:29,0021500001
"WEDNESDAY, FEBRUARY 10, 2016",15653,2:06,0021500001
"WEDNESDAY, FEBRUARY 10, 2016",17467,2:12,0021500001
"WEDNESDAY, FEBRUARY 10, 2016",12501,2:18,0021500001
"WEDNESDAY, FEBRUARY 10, 2016",18186,3:00,0021500001
"WEDNESDAY, FEBRUARY 10, 2016",14262,2:05,0021500001
"WEDNESDAY, FEBRUARY 10, 2016",19971,2:24,0021500001
"WEDNESDAY, FEBRUARY 10, 2016",20562,2:13,0021500001
"WEDNESDAY, FEBRUARY 10, 2016",21709,1:60,0021500001
"WEDNESDAY, FEBRUARY 10, 2016",11171,2:26,0021500001
"WEDNESDAY, FEBRUARY 10, 2016",15256,2:13,0021500001
"WEDNESDAY, FEBRUARY 10, 2016",18055,2:10,0021500001
"WEDNESDAY, FEBRUARY 10, 2016",19393,2:29,0021500001
"THURSDAY, FEBRUARY 11, 2016",14172,2:19,0021500001
"THURSDAY, FEBRUARY 11, 2016",18203,2:14,0021500001
"THURSDAY, FEBRUARY 18, 2016",20562,2:15,0021500001
"THURSDAY, FEBRUARY 18, 2016",19410,2:14,0021500001
"FRIDAY, FEBRUARY 19, 2016",17764,2:27,0021500001
"FRIDAY, FEBRUARY 19, 2016",20356,2:08,0021500001
"FRIDAY, FEBRUARY 19, 2016",17732,2:03,0021500001
"FRIDAY, FEBRUARY 19, 2016",19043,2:13,0021500001
"FRIDAY, FEBRUARY 19, 2016",21849,2:14,0021500001
"FRIDAY, FEBRUARY 19, 2016",18119,2:24,0021500001
"FRIDAY, FEBRUARY 19, 2016",16953,2:28,0021500001
"FRIDAY, FEBRUARY 19, 2016",18203,2:17,0021500001
"FRIDAY, FEBRUARY 19, 2016",16370,2:12,0021500001
"FRIDAY, FEBRUARY 19, 2016",17102,2:29,0021500001
"FRIDAY, FEBRUARY 19, 2016",20100,2:10,0021500001
"FRIDAY, FEBRUARY 19, 2016",17317,2:30,0021500001
"FRIDAY, FEBRUARY 19, 2016",19911,2:22,0021500001
"FRIDAY, FEBRUARY 19, 2016",18997,2:13,0021500001
"SATURDAY, FEBRUARY 20, 2016",18653,2:60,0021500001
"SATURDAY, FEBRUARY 20, 2016",19710,2:15,0021500001
"SATURDAY, FEBRUARY 20, 2016",16663,2:01,0021500001
"SATURDAY, FEBRUARY 20, 2016",19585,2:22,0021500001
"SUNDAY, FEBRUARY 21, 2016",17886,2:24,0021500001
"SUNDAY, FEBRUARY 21, 2016",18203,2:22,0021500001
"SUNDAY, FEBRUARY 21, 2016",16065,2:14,0021500001
"SUNDAY, FEBRUARY 21, 2016",16224,2:13,0021500001
"SUNDAY, FEBRUARY 21, 2016",16155,2:05,0021500001
"SUNDAY, FEBRUARY 21, 2016",17242,2:16,0021500001
"SUNDAY, FEBRUARY 21, 2016",19800,2:21,0021500001
"SUNDAY, FEBRUARY 21, 2016",20194,2:20,0021500001
"SUNDAY, FEBRUARY 21, 2016",23143,2:20,0021500001
"SUNDAY, FEBRUARY 21, 2016",19470,2:26,0021500001
"MONDAY, FEBRUARY 22, 2016",20562,2:08,0021500001
