"game_id","team_id","gameorder","lg_id","X_iscopy","year_id","date_game","seasongame","is_playoffs","elo_i","opp_id","opp_elo_i","game_location","forecast","tm_conference","opp_conference","win_dum","prev_avg_pts","opp_prev_avg_pts","ref_id1","ref_id2","ref_id3","min","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","oreb","dreb","reb","ast","stl","blk","to","pf","tm_pts_avg","plus_minus","off_rating","def_rating","net_rating","ast_pct","ast_tov","ast_ratio","oreb_pct","dreb_pct","reb_pct","tm_tov_pct","efg_pct","ts_pct","usg_pct","pace","pie","avg_pie","max_usg","all_start","p1_start","p2_start","p3_start","p4_start","p5_start","away_streak","home_streak","loss_streak","win_streak","back_to_back","attendance","game_time"
21500234,"DET",234,"NBA",1,2015,2015-11-27,16,0,1523.55125712884,"OKC",1624.5883174264,"A",0.24640046480997,"E","W","0",96.8666666666667,109.8,1146,2003,202041,48,36.6,87.5333333333333,0.420466666666667,8.06666666666667,25.9333333333333,0.310266666666667,15.6,22.9333333333333,0.690133333333333,14,33.5333333333333,47.5333333333333,17.3333333333333,7.8,3.33333333333333,14.0666666666667,18.8666666666667,96.8666666666667,0.6,98.96,99.38,-0.413333333333333,0.4786,1.33133333333333,13.3666666666667,0.2826,0.798266666666667,0.525133333333333,0.1478,0.4664,0.498066666666667,0.199133333333333,96.9306666666667,0.475266666666667,0.108293333333333,0.300466666666667,15,15,15,15,15,15,1,0,0,1,0,18203,2.16666666666667
21500235,"DEN",235,"NBA",0,2015,2015-11-27,16,0,1456.51610562146,"SAS",1712.37181242722,"H",0.304540950796754,"W","W","0",100.133333333333,99.4,1199,2004,200832,48,37.0666666666667,85.8,0.435133333333333,7.6,23.2666666666667,0.327333333333333,18.4,24.0666666666667,0.7726,11.8666666666667,32.4,44.2666666666667,22,7.4,5.06666666666667,14.3333333333333,20.2,100.133333333333,-5.2,100.86,106.126666666667,-5.26,0.588533333333333,1.59733333333333,16.4133333333333,0.261666666666667,0.752866666666667,0.502133333333333,0.1508,0.4802,0.522333333333333,0.1986,99.4773333333333,0.4636,0.0666301369863014,0.2746,2,15,2,3,15,15,0,4,4,0,0,17121,2.13333333333333
21500236,"GSW",236,"NBA",1,2015,2015-11-27,17,0,1811.59818890321,"PHX",1530.71081178927,"A",0.754116980990489,"W","W","1",114.3125,106.1875,1193,1194,202037,48,42.375,87,0.4888125,12.4375,30.3125,0.416125,17.125,22.5,0.7639375,10.625,34.875,45.5,29.5625,9.4375,6.25,15.5625,21.5625,114.3125,15.625,112.175,95.775,16.4,0.69625,2.090625,20.7,0.2490625,0.747625,0.5118125,0.153375,0.560875,0.5915625,0.19975,101.875,0.5981875,0.13627397260274,0.331875,6,16,16,6,15,16,1,0,0,16,0,18055,2.23333333333333
21500238,"LAC",238,"NBA",0,2015,2015-11-27,16,0,1631.16890079238,"NOP",1509.92501748583,"H",0.784979633126316,"W","W","1",102.733333333333,103.266666666667,1174,2148,201245,48,37.9333333333333,81.6666666666667,0.464066666666667,7.33333333333333,23,0.3184,19.5333333333333,28.5333333333333,0.680666666666667,9.4,32,41.4,21.4666666666667,7.4,5.86666666666667,13.1333333333333,22.3333333333333,102.733333333333,-0.933333333333333,104.333333333333,104.06,0.286666666666667,0.568666666666667,1.75733333333333,16.56,0.211333333333333,0.733066666666667,0.470066666666667,0.138466666666667,0.5086,0.545066666666667,0.1992,99.0293333333333,0.506933333333333,0.118710144927536,0.305466666666667,2,2,15,15,12,12,0,2,1,0,0,19162,2.21666666666667
21500239,"WAS",239,"NBA",0,2015,2015-11-28,14,0,1499.92493491223,"TOR",1574.38896515757,"H",0.523170372657324,"E","E","0",100.538461538462,101.615384615385,1152,2715,204058,48,36.1538461538462,82.8461538461538,0.440153846153846,8.69230769230769,24.6153846153846,0.355,19.5384615384615,25.6153846153846,0.762923076923077,9.53846153846154,32.6923076923077,42.2307692307692,22.0769230769231,9,4.15384615384615,16.3076923076923,20.7692307692308,100.538461538462,-6.23076923076923,99.5230769230769,104.223076923077,-4.70769230769231,0.607923076923077,1.49153846153846,16.6,0.211692307692308,0.769384615384615,0.485538461538462,0.164538461538462,0.494076923076923,0.536846153846154,0.199153846153846,101.843076923077,0.467538461538462,0.0980327868852459,0.259923076923077,0,13,0,13,10,13,0,1,3,0,1,16841,2.3
21500240,"BKN",240,"NBA",1,2015,2015-11-28,16,0,1447.26553204542,"CLE",1694.38127979594,"A",0.123420296542821,"E","E","0",96.8666666666667,104.466666666667,1162,1204,2002,48,38.5333333333333,87.2,0.442466666666667,4.86666666666667,16.2666666666667,0.288,14.9333333333333,19.5333333333333,0.757933333333333,11.6,33,44.6,20.9333333333333,8.2,4.26666666666667,14.5333333333333,19,96.8666666666667,-7.86666666666667,97.8333333333333,105.933333333333,-8.08,0.543933333333333,1.49866666666667,15.9,0.253333333333333,0.7914,0.5092,0.150466666666667,0.470666666666667,0.505666666666667,0.199333333333333,98.312,0.450133333333333,0.0968513513513514,0.2646,10,15,15,15,10,14,2,0,1,0,0,20562,2.31666666666667
21500241,"DEN",241,"NBA",1,2015,2015-11-28,17,0,1453.2153585788,"DAL",1570.08903007276,"A",0.221166628971597,"W","W","0",98.875,100.625,1148,201640,202000,48,36.6875,85.25,0.433125,7.5625,23.0625,0.32875,17.9375,23.375,0.7771875,11.625,32.1875,43.8125,21.6875,7.4375,4.875,14.5625,20.125,98.875,-5.5625,99.95,105.46875,-5.5125,0.586,1.55625,16.2875,0.2564375,0.759125,0.5,0.1535,0.4781875,0.5199375,0.1986875,99.13125,0.45825,0.0548205128205128,0.27575,0,16,3,4,0,16,1,0,5,0,1,20339,2.2
21500242,"SAS",242,"NBA",0,2015,2015-11-28,17,0,1715.78145414785,"ATL",1607.29374223384,"H",0.767208128956699,"W","E","1",98.875,102.625,1830,201639,202049,48,39.125,82.875,0.4724375,7.125,19.6875,0.3666875,13.5,17.4375,0.7716875,8.875,36.9375,45.8125,24.875,8.5,6.3125,14.125,16.875,98.875,9.0625,102.625,93.2875,9.33125,0.635875,1.954375,19.0375,0.2179375,0.80825,0.5296875,0.1520625,0.515625,0.5465625,0.19875,96.29875,0.5799375,0.122881578947368,0.2622,12,15,14,15,16,16,0,1,0,4,1,18418,2.01666666666667
21500243,"NOP",243,"NBA",1,2015,2015-11-28,17,0,1500.01697644511,"UTA",1565.34361879939,"A",0.262790189881698,"W","W","0",102.4375,96,1151,1199,200832,48,38.375,86.75,0.44325,9.125,26.375,0.344,16.5625,21,0.797125,8.625,33.1875,41.8125,21.75,7.25,4.5625,13.3125,21.9375,102.4375,-6.9375,101.2875,108.5625,-7.275,0.568125,1.68375,16.525,0.1875,0.781625,0.475125,0.1354375,0.4958125,0.534,0.19925,100.87625,0.4510625,0.0770151515151515,0.244375,5,8,13,8,16,12,3,0,1,0,1,19911,2.33333333333333
21500244,"POR",244,"NBA",0,2015,2015-11-28,17,0,1551.47145952092,"LAL",1320.89159314621,"H",0.869263908048991,"W","W","1",100.3125,97.0625,1147,1179,204059,48,37.4375,84.1875,0.44625,8.9375,25.6875,0.347125,16.5,22.5625,0.7411875,10.75,34.4375,45.1875,19.875,6.125,5.0625,14.8125,22,100.3125,-0.9375,102.1125,102.775,-0.6625,0.530875,1.5225,15.3625,0.2443125,0.768,0.5079375,0.1525,0.499625,0.5346875,0.1995,97.97875,0.4788125,0.0799625,0.314125,5,16,5,16,16,16,0,2,1,0,0,20019,2.2
21500245,"GSW",245,"NBA",0,2015,2015-11-28,18,0,1815.87395245504,"SAC",1451.25088400504,"H",0.938389121927551,"W","W","1",115.529411764706,105.117647058824,1164,1363,202053,48,42.5882352941176,86.6470588235294,0.493470588235294,13,30.7647058823529,0.425705882352941,17.3529411764706,23,0.758823529411765,10.6470588235294,35.2941176470588,45.9411764705882,29.7058823529412,9.29411764705882,6.41176470588235,16,21.8235294117647,115.529411764706,15.8235294117647,112.952941176471,96.3941176470588,16.5588235294118,0.696235294117647,2.04588235294118,20.7294117647059,0.253470588235294,0.754058823529412,0.519294117647059,0.157470588235294,0.569294117647059,0.598705882352941,0.199647058823529,102.257647058824,0.598941176470588,0.140471428571429,0.334705882352941,0,1,17,7,16,17,0,1,0,17,1,19596,2.11666666666667
21500246,"MIL",246,"NBA",1,2015,2015-11-29,17,0,1417.56927367812,"CHA",1512.8042326041,"A",0.262218303755891,"E","E","0",97.875,103.4375,2530,200833,202007,48,36.25,80.125,0.4533125,7.4375,19.5,0.3846875,17.9375,22.5,0.795875,9.6875,28.4375,38.125,23.125,7.625,4.625,15.3125,23,97.875,-8.25,102.0625,109.675,-7.625,0.6363125,1.6,17.8875,0.2345,0.6918125,0.4616875,0.1636875,0.49975,0.545,0.19925,95.273125,0.4595625,0.107191176470588,0.2416875,0,16,15,16,0,4,2,0,2,0,0,14224,2.08333333333333
21500247,"MIN",247,"NBA",1,2015,2015-11-29,17,0,1415.72691405083,"LAC",1641.43544306121,"A",0.143794085829334,"W","W","0",101.3125,103.25,1193,2004,201246,48,36.9375,82.625,0.4485625,5.25,16.3125,0.3158125,22.1875,27.625,0.8125,9.625,35.4375,45.0625,20.5625,7.125,4.6875,14.75,22.3125,101.3125,0.25,101.125,100.29375,0.81875,0.55925,1.443125,15.70625,0.2281875,0.785125,0.514625,0.1519375,0.48025,0.5365625,0.199125,99.401875,0.5234375,0.123302631578947,0.2745625,1,15,14,16,4,5,2,0,0,3,0,19060,2.31666666666667
21500248,"BKN",248,"NBA",0,2015,2015-11-29,17,0,1446.61983443182,"DET",1515.45488913582,"H",0.54366028814575,"E","E","1",96.3125,96.25,2532,2534,101283,48,38.1875,86.8125,0.44025,4.8125,16.3125,0.2846875,15.125,19.8125,0.7574375,11.375,33.3125,44.6875,20.9375,8.25,4.25,14.625,18.9375,96.3125,-7.5,97.24375,104.8,-7.5375,0.5496875,1.486875,15.925,0.248625,0.7894375,0.507625,0.151125,0.46825,0.504125,0.199375,98.48125,0.454,0.099746835443038,0.26225,11,16,16,16,11,15,0,1,2,0,1,12823,2.15
21500249,"BOS",249,"NBA",1,2015,2015-11-29,17,0,1588.8774017916,"ORL",1429.34723800861,"A",0.58783779794597,"E","E","0",102.5,101.375,1198,2882,203591,48,38.1875,88.75,0.431125,9.1875,28.5625,0.3214375,16.9375,21.5625,0.78775,12.5625,32.25,44.8125,24.125,11.3125,4.5625,16.0625,21.75,102.5,5.625,100.63125,95.5375,5.0875,0.6284375,1.525625,17.30625,0.2693125,0.75225,0.49925,0.160125,0.4828125,0.523125,0.1995,101.7525,0.532,0.120666666666667,0.299875,7,16,13,13,10,13,1,0,0,2,0,16209,2.13333333333333
21500250,"PHX",250,"NBA",1,2015,2015-11-29,17,0,1525.47552455729,"TOR",1577.98650252088,"A",0.264214914164398,"W","E","1",106.1875,101.0625,1195,2003,202026,48,39.1875,87.625,0.449,10.25,26.125,0.390625,17.5625,23.5625,0.745125,11.0625,34.3125,45.375,19.875,9.375,3.75,16.4375,21.375,106.1875,0.75,102.16875,103.45625,-1.2875,0.5065625,1.266875,14.70625,0.2458125,0.783875,0.50925,0.1640625,0.50775,0.54375,0.1988125,102.92125,0.49825,0.0928051948051948,0.2786,1,16,14,1,16,15,1,0,4,0,0,19800,2.15
21500251,"PHI",251,"NBA",1,2015,2015-11-29,18,0,1269.12042233608,"MEM",1584.16005187111,"A",0.0817641801080462,"E","W","0",91.1764705882353,96.4705882352941,1146,1188,201638,48,33.8235294117647,81.3529411764706,0.415588235294118,8.11764705882353,25.5882352941176,0.315352941176471,15.4117647058824,21.6470588235294,0.714823529411765,9.64705882352941,32.7058823529412,42.3529411764706,18.5294117647059,8,6.82352941176471,17.4705882352941,21.3529411764706,91.1764705882353,-12.2941176470588,91.6235294117647,103.952941176471,-12.3352941176471,0.550294117647059,1.09882352941176,14.4235294117647,0.210647058823529,0.754764705882353,0.475529411764706,0.185352941176471,0.465647058823529,0.502764705882353,0.198058823529412,99.72,0.405411764705882,0.073328947368421,0.281588235294118,1,4,13,17,4,5,6,0,17,0,0,15322,2.38333333333333
21500252,"NYK",252,"NBA",0,2015,2015-11-29,18,0,1388.7498891865,"HOU",1557.92855889502,"H",0.415821511283131,"E","W","0",96.0588235294118,101.647058823529,1168,101284,201637,53,35.1176470588235,85.5294117647059,0.410470588235294,7.47058823529412,22.2352941176471,0.337058823529412,18.3529411764706,22.6470588235294,0.806647058823529,12.1764705882353,32.8235294117647,45,19.1764705882353,6.64705882352941,5.52941176470588,12.7647058823529,22.8823529411765,96.0588235294118,-1.70588235294118,98.9764705882353,101.629411764706,-2.66470588235294,0.546588235294118,1.50647058823529,14.8941176470588,0.268647058823529,0.741588235294118,0.503823529411765,0.140294117647059,0.454764705882353,0.502529411764706,0.198294117647059,96.6352941176471,0.480941176470588,0.0645454545454545,0.239117647058824,0,17,0,17,9,17,0,2,3,0,0,19812,2.61666666666667
21500253,"IND",253,"NBA",1,2015,2015-11-29,16,0,1578.10349979787,"LAL",1316.91679062302,"A",0.713005346236012,"E","W","1",101.466666666667,96.6666666666667,1174,1664,201245,48,37.5333333333333,84.1333333333333,0.4464,9.4,23.2,0.395133333333333,17,23.6666666666667,0.7238,10.6666666666667,32.8,43.4666666666667,21.6,9.93333333333333,4.4,15.2666666666667,19,101.466666666667,6.4,101.953333333333,95.6133333333333,6.34,0.572933333333333,1.528,16.3133333333333,0.237133333333333,0.755866666666667,0.494133333333333,0.155933333333333,0.502333333333333,0.537133333333333,0.199466666666667,99.5346666666667,0.537866666666667,0.114397058823529,0.3086,8,11,15,14,15,12,1,0,0,4,0,18997,2.46666666666667
21500254,"HOU",254,"NBA",1,2015,2015-11-30,18,0,1561.32667334486,"DET",1513.94399640105,"A",0.410597512694553,"W","E","0",101.647058823529,95.4705882352941,1830,201639,202026,48,35.4117647058824,83.7058823529412,0.423647058823529,9.52941176470588,31.2941176470588,0.308235294117647,21.2941176470588,29.2352941176471,0.721117647058824,11.5294117647059,32.3529411764706,43.8823529411765,20.2941176470588,9.82352941176471,5.70588235294118,16.2941176470588,21.7647058823529,101.647058823529,-5.82352941176471,99.8294117647059,106.5,-6.67647058823529,0.577588235294118,1.35411764705882,15.1294117647059,0.249941176470588,0.742235294117647,0.489882352941176,0.165235294117647,0.480823529411765,0.527352941176471,0.198823529411765,99.7235294117647,0.449176470588235,0.116054794520548,0.337588235294118,2,17,7,12,17,2,2,0,0,2,1,14818,2.38333333333333
21500255,"BOS",255,"NBA",1,2015,2015-11-30,18,0,1573.34548307491,"MIA",1531.69365453431,"A",0.423942128908615,"E","E","1",101.823529411765,96.2941176470588,1148,202000,202058,48,38.0588235294118,88.7058823529412,0.429823529411765,8.94117647058824,28.4705882352941,0.313411764705882,16.7647058823529,21.4705882352941,0.782588235294118,12.3529411764706,31.8235294117647,44.1764705882353,24.3529411764706,11.0588235294118,4.64705882352941,15.7647058823529,21.4117647058824,101.823529411765,4.17647058823529,100.076470588235,96.5176470588235,3.55294117647059,0.637235294117647,1.57294117647059,17.4941176470588,0.265,0.743,0.492588235294118,0.157764705882353,0.480176470588235,0.52,0.199411764705882,101.585882352941,0.525294117647059,0.119385542168675,0.300411764705882,8,17,14,14,11,14,2,0,1,0,1,19600,2.21666666666667
21500256,"ATL",256,"NBA",0,2015,2015-11-30,20,0,1597.46991351886,"OKC",1633.91607384333,"H",0.599003867377356,"E","W","1",102.157894736842,108.157894736842,1176,1188,201640,48,37.8947368421053,82.6315789473684,0.459736842105263,9.42105263157895,26.6315789473684,0.355,16.9473684210526,21.1578947368421,0.801210526315789,8.68421052631579,32.4736842105263,41.1578947368421,25.6315789473684,9.31578947368421,5.15789473684211,14.6315789473684,18.0526315789474,102.157894736842,1.89473684210526,103.826315789474,101.126315789474,2.7,0.673052631578947,1.74368421052632,19.2421052631579,0.200210526315789,0.747315789473684,0.478947368421053,0.153052631578947,0.517052631578947,0.556631578947368,0.199157894736842,98.7357894736842,0.519,0.118127906976744,0.2685625,3,4,19,19,17,15,0,1,1,0,0,17768,2.26666666666667
21500257,"CHI",257,"NBA",0,2015,2015-11-30,15,0,1580.51104306264,"SAS",1726.29450559935,"H",0.457047609631815,"E","W","1",99.3571428571429,100.214285714286,1201,2005,2534,48,36.9285714285714,87.4285714285714,0.423785714285714,8.64285714285714,22.7142857142857,0.377857142857143,16.8571428571429,22.0714285714286,0.7545,9.28571428571429,37.6428571428571,46.9285714285714,21.9285714285714,6.78571428571429,5.78571428571429,13.5,20,99.3571428571429,0.428571428571429,97.55,97.6,-0.0357142857142856,0.596571428571429,1.73571428571429,16.4071428571429,0.198857142857143,0.748,0.484071428571429,0.139,0.473357142857143,0.513357142857143,0.1985,100.474285714286,0.508357142857143,0.106102941176471,0.253166666666667,8,10,14,14,14,12,0,1,1,0,0,21909,2.1
21500258,"MIL",258,"NBA",0,2015,2015-11-30,18,0,1415.7284156389,"DEN",1447.96935845577,"H",0.592531749808561,"E","W","1",96.9411764705882,97.8235294117647,1152,1204,101283,48,36.0588235294118,80.2352941176471,0.450294117647059,7.47058823529412,20,0.378882352941176,17.3529411764706,22,0.782647058823529,9.88235294117647,28.7058823529412,38.5882352941176,23.2352941176471,7.70588235294118,4.47058823529412,15.2352941176471,23.0588235294118,96.9411764705882,-8.05882352941176,101.470588235294,109.129411764706,-7.67058823529412,0.643470588235294,1.61117647058824,17.9941176470588,0.236294117647059,0.699647058823529,0.464941176470588,0.163294117647059,0.496882352941176,0.540294117647059,0.199294117647059,94.8405882352941,0.458823529411765,0.107219178082192,0.245529411764706,1,17,16,17,1,5,0,1,3,0,1,10187,2.15
21500259,"GSW",259,"NBA",1,2015,2015-11-30,19,0,1818.54676367163,"UTA",1575.29501162487,"A",0.6878666741013,"W","W","1",115.777777777778,97.3333333333333,1147,2004,204059,48,42.3888888888889,86.2777777777778,0.493166666666667,13.1666666666667,30.7222222222222,0.431666666666667,17.8333333333333,23.4444444444444,0.763277777777778,10.7777777777778,35.2777777777778,46.0555555555556,29.8333333333333,9.22222222222222,6.44444444444444,15.8888888888889,21.6666666666667,115.777777777778,16,113.577777777778,96.5055555555556,17.0666666666667,0.703166666666667,2.04333333333333,20.8333333333333,0.256611111111111,0.748166666666667,0.518222222222222,0.157944444444444,0.570333333333333,0.601055555555556,0.199444444444444,102.111111111111,0.600833333333333,0.140666666666667,0.326055555555556,1,2,18,8,17,18,1,0,0,18,0,19911,2.21666666666667
21500260,"SAC",260,"NBA",0,2015,2015-11-30,19,0,1447.47282203315,"DAL",1576.89372544406,"H",0.446325591835269,"W","W","1",104.888888888889,100,1151,1194,201246,48,39.8333333333333,87.7777777777778,0.454666666666667,8.5,22.3333333333333,0.382722222222222,16.7222222222222,23.0555555555556,0.714722222222222,11.6111111111111,33,44.6111111111111,23.9444444444444,8.44444444444444,4,16,21.5555555555556,104.888888888889,-4.16666666666667,101.794444444444,106.666666666667,-4.87777777777778,0.605666666666667,1.47611111111111,17.2388888888889,0.253611111111111,0.757666666666667,0.502388888888889,0.163111111111111,0.503666666666667,0.536722222222222,0.1985,102.072222222222,0.468722222222222,0.0954375,0.273923076923077,4,16,10,12,12,18,0,1,2,0,0,16937,2.36666666666667
21500261,"LAC",261,"NBA",0,2015,2015-11-30,18,0,1644.7314309705,"POR",1555.58974002445,"H",0.744627909785681,"W","W","1",103.470588235294,100.764705882353,1199,1363,200832,48,38.1176470588235,81.3529411764706,0.468411764705882,7.35294117647059,22.7058823529412,0.324,19.8823529411765,28.8823529411765,0.685058823529412,9,32.7058823529412,41.7058823529412,21.9411764705882,7.05882352941176,5.88235294117647,13.1176470588235,22.1176470588235,103.470588235294,0.882352941176471,104.911764705882,102.923529411765,2.00588235294118,0.577647058823529,1.78176470588235,16.8941176470588,0.204352941176471,0.739,0.473294117647059,0.137529411764706,0.513294117647059,0.550058823529412,0.199294117647059,99.1458823529412,0.518058823529412,0.100402597402597,0.303470588235294,1,1,17,17,14,14,0,4,0,2,1,19060,2.53333333333333
21500262,"WAS",262,"NBA",1,2015,2015-12-01,15,0,1498.80644117827,"CLE",1695.94875477846,"A",0.15361267441066,"E","E","1",99.2142857142857,104.857142857143,1195,201638,203593,48,35.5,82.7857142857143,0.432214285714286,8.57142857142857,24.5,0.351357142857143,19.6428571428571,25.7142857142857,0.764,9.57142857142857,32.6428571428571,42.2142857142857,21.9285714285714,9.14285714285714,4.07142857142857,16.1428571428571,20.4285714285714,99.2142857142857,-5.92857142857143,98.3357142857143,103.15,-4.82142857142857,0.617428571428571,1.48,16.5214285714286,0.210285714285714,0.774571428571429,0.484214285714286,0.163642857142857,0.485357142857143,0.529714285714286,0.199071428571429,101.462857142857,0.466857142857143,0.0985606060606061,0.266571428571429,1,14,1,14,11,14,1,0,4,0,0,20562,2.31666666666667
21500263,"PHI",263,"NBA",0,2015,2015-12-01,19,0,1267.30886179391,"LAL",1316.30358968446,"H",0.564806575184622,"E","W","1",90.7777777777778,97.3333333333333,1198,101284,200833,48,33.6111111111111,81.1111111111111,0.414166666666667,8.33333333333333,26.1666666666667,0.316333333333333,15.2222222222222,21.3333333333333,0.716777777777778,9.55555555555556,32.7222222222222,42.2777777777778,18.7777777777778,8.55555555555556,6.94444444444444,17.8888888888889,21.7777777777778,90.7777777777778,-12.0555555555556,91.0611111111111,103.1,-12.0388888888889,0.562333333333333,1.085,14.5777777777778,0.2095,0.751055555555556,0.474444444444444,0.189611111111111,0.465777777777778,0.502611111111111,0.197944444444444,99.9277777777778,0.408611111111111,0.0784074074074074,0.278166666666667,2,5,14,18,5,6,0,1,18,0,0,20510,2.3
21500264,"BKN",264,"NBA",0,2015,2015-12-01,18,0,1454.62171375766,"PHX",1533.92337884225,"H",0.551048081145738,"E","W","1",95.7647058823529,106.235294117647,2715,200834,202027,48,38,86.4705882352941,0.439764705882353,4.76470588235294,16.0588235294118,0.287529411764706,15,19.5882352941176,0.760705882352941,11.1176470588235,33.9411764705882,45.0588235294118,20.5882352941176,8.23529411764706,4.64705882352941,14.8823529411765,18.7647058823529,95.7647058823529,-6.82352941176471,96.6411764705882,103.229411764706,-6.57647058823529,0.542588235294118,1.44588235294118,15.7117647058824,0.244529411764706,0.784058823529412,0.507176470588235,0.153411764705882,0.467588235294118,0.503529411764706,0.199411764705882,98.7552941176471,0.464470588235294,0.101261904761905,0.264705882352941,12,17,17,17,12,16,0,2,0,1,0,12787,2.15
21500265,"ORL",265,"NBA",1,2015,2015-12-01,18,0,1455.24892106291,"MIN",1413.19980201532,"A",0.380697994138105,"E","W","1",101.882352941176,101.176470588235,1179,2002,203177,48,38.8823529411765,89.5294117647059,0.435941176470588,8.47058823529412,23.8823529411765,0.357117647058824,15.6470588235294,20.4705882352941,0.752705882352941,12.2352941176471,34.5882352941176,46.8235294117647,22.7647058823529,7.76470588235294,6.05882352941176,14,21.8235294117647,101.882352941176,1.88235294117647,100.811764705882,99.2470588235294,1.56470588235294,0.586411764705882,1.67411764705882,16.7470588235294,0.256294117647059,0.762411764705882,0.507764705882353,0.146470588235294,0.483882352941176,0.518941176470588,0.198470588235294,98.4782352941177,0.499823529411765,0.103077922077922,0.238714285714286,5,5,17,13,17,17,1,0,0,3,0,10694,2.31666666666667
21500266,"MEM",266,"NBA",1,2015,2015-12-01,19,0,1586.19362063011,"NOP",1492.21734868256,"A",0.489292227775619,"W","W","1",96.2222222222222,101.666666666667,2530,202058,203591,48,34.5555555555556,81.5555555555556,0.426555555555556,5.77777777777778,18.1111111111111,0.309166666666667,21.3333333333333,25.6111111111111,0.834055555555556,9.77777777777778,30.9444444444444,40.7222222222222,20.7777777777778,9.27777777777778,3.83333333333333,13.7777777777778,22.6666666666667,96.2222222222222,-3.27777777777778,99.0666666666667,102.455555555556,-3.37777777777778,0.6045,1.60333333333333,16.2166666666667,0.22,0.777833333333333,0.485722222222222,0.147166666666667,0.461944444444444,0.520388888888889,0.198888888888889,97.3722222222222,0.478166666666667,0.0977647058823529,0.223222222222222,3,9,13,18,17,18,1,0,0,1,0,16020,2.26666666666667
21500268,"GSW",268,"NBA",1,2015,2015-12-02,20,0,1820.39788306386,"CHA",1517.59454431511,"A",0.779974325814584,"W","E","1",115.263157894737,102.263157894737,1188,2882,203592,48,42.2631578947368,86.0526315789474,0.492894736842105,13.2105263157895,30.6315789473684,0.434368421052632,17.5263157894737,23,0.765210526315789,10.9473684210526,35.0526315789474,46,29.3684210526316,8.8421052631579,6.36842105263158,15.8421052631579,21.5263157894737,115.263157894737,15.3157894736842,113.826315789474,96.9736842105263,16.8473684210526,0.693789473684211,2.00947368421053,20.6263157894737,0.262,0.748578947368421,0.520578947368421,0.158421052631579,0.570473684210526,0.600894736842105,0.199473684210526,101.665263157895,0.596842105263158,0.1375125,0.324368421052632,2,3,19,9,18,19,2,0,0,19,0,19542,2.11666666666667
21500269,"LAL",269,"NBA",1,2015,2015-12-02,18,0,1307.82009487076,"WAS",1519.71498831116,"A",0.141284161927057,"W","E","1",96.7058823529412,99.9411764705882,1168,2529,202026,48,34.5294117647059,84.4705882352941,0.410941176470588,8.05882352941176,26,0.313882352941177,19.5882352941176,25.1176470588235,0.775764705882353,9.52941176470588,34.1176470588235,43.6470588235294,18.4117647058824,6.70588235294118,4.94117647058824,13.4705882352941,20.8235294117647,96.7058823529412,-9.11764705882353,96.4294117647059,107.605882352941,-11.2058823529412,0.536352941176471,1.36235294117647,14.3705882352941,0.205352941176471,0.744176470588235,0.476411764705882,0.142705882352941,0.458470588235294,0.507764705882353,0.198470588235294,99.4,0.437470588235294,0.0903292682926829,0.298571428571429,14,14,17,17,17,17,2,0,7,0,1,20356,2.26666666666667
21500270,"DET",270,"NBA",0,2015,2015-12-02,19,0,1526.94047798986,"PHX",1533.92337884225,"H",0.64917407043612,"E","W","1",96.6111111111111,105.388888888889,2002,2004,203593,53,36.6111111111111,88.2777777777778,0.417611111111111,8,25.8333333333333,0.309,15.3888888888889,23.4444444444444,0.670388888888889,14.2222222222222,32.8888888888889,47.1111111111111,17.6666666666667,8.05555555555556,3.33333333333333,13.5555555555556,18.7777777777778,96.6111111111111,0,98.45,99.3388888888889,-0.877777777777778,0.4875,1.4,13.5388888888889,0.282611111111111,0.785444444444444,0.515444444444444,0.142444444444444,0.462888888888889,0.492222222222222,0.199055555555556,97.3622222222222,0.467722222222222,0.106333333333333,0.298666666666667,18,18,18,18,18,18,0,2,0,1,0,13985,2.78333333333333
21500271,"NYK",271,"NBA",0,2015,2015-12-02,19,0,1387.27800656712,"PHI",1281.11640061535,"H",0.779150726481565,"E","E","1",96.8888888888889,90.7777777777778,1176,1204,2005,48,35.6666666666667,85.1111111111111,0.419722222222222,7.38888888888889,22,0.336833333333333,18.1666666666667,22.3333333333333,0.810833333333333,11.7777777777778,33.1111111111111,44.8888888888889,19.3333333333333,6.55555555555556,5.61111111111111,13.2222222222222,22.9444444444444,96.8888888888889,-1.88888888888889,99.4388888888889,102.311111111111,-2.88333333333333,0.543388888888889,1.47611111111111,15.0055555555556,0.264,0.738777777777778,0.504944444444444,0.144833333333333,0.463666666666667,0.510666666666667,0.198166666666667,96.4322222222222,0.483833333333333,0.0998641975308642,0.272333333333333,9,17,18,18,10,18,0,3,4,0,0,19812,2.21666666666667
