"game_id","team_id","gameorder","lg_id","X_iscopy","year_id","date_game","seasongame","is_playoffs","pts","elo_i","elo_n","opp_id","opp_pts","opp_elo_i","opp_elo_n","game_location","forecast","tm_conference","opp_conference","win_dum","prev_avg_pts","opp_prev_avg_pts","ref_id1","ref_id2","ref_id3","min","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","oreb","dreb","reb","ast","stl","blk","to","pf","tm_pts_avg","plus_minus","off_rating","def_rating","net_rating","ast_pct","ast_tov","ast_ratio","oreb_pct","dreb_pct","reb_pct","tm_tov_pct","efg_pct","ts_pct","usg_pct","pace","pie","avg_pie","max_usg","all_start","p1_start","p2_start","p3_start","p4_start","p5_start","away_streak","home_streak","loss_streak","win_streak","back_to_back","attendance","game_time"
21500155,"OKC",155,"NBA",1,2015,"2015-11-16",11,0,114,1599.28573672532,1594.01562232517,"MEM",122,1553.69094046238,1564.34351935126,"A",0.401641673529063,"W","W",0,110.5,91.3,1152,1198,204058,48,41.4,88.6,0.4669,8.4,22.3,0.3764,19.3,24.3,0.7985,13.3,35.8,49.1,22.7,7.8,7.9,16.8,22.7,110.5,6.4,106.99,99.33,7.64,0.5537,1.442,16.38,0.3047,0.7671,0.5439,0.1655,0.5149,0.5564,0.1995,101.768,0.5431,0.0605,0.34,0,0,10,10,2,10,1,0,1,0,1,17270,2.53333333333333
21500156,"POR",156,"NBA",1,2015,"2015-11-16",12,0,80,1540.47165167248,1534.9274752143,"SAS",93,1697.63968262217,1703.91073548423,"A",0.180426390558569,"W","W",0,102.272727272727,102.090909090909,1147,2148,204059,48,38.2727272727273,83.5454545454545,0.460090909090909,9.54545454545454,26.3636363636364,0.361181818181818,16.1818181818182,22.8181818181818,0.720818181818182,10.7272727272727,33.1818181818182,43.9090909090909,20.3636363636364,5.72727272727273,4.63636363636364,15.2727272727273,22.8181818181818,102.272727272727,-1.54545454545455,104.218181818182,105.672727272727,-1.45454545454545,0.533272727272727,1.55636363636364,15.6818181818182,0.253818181818182,0.766636363636364,0.509909090909091,0.157545454545455,0.517454545454546,0.548545454545455,0.199454545454545,98.4872727272727,0.473909090909091,0.10054347826087,0.309272727272727,1,11,11,1,11,11,3,0,5,0,1,18418,1.98333333333333
21500156,"SAS",156,"NBA",0,2015,"2015-11-16",10,0,93,1697.63968262217,1703.91073548423,"POR",80,1540.47165167248,1534.9274752143,"H",0.819573609441431,"W","W",1,102.333333333333,103.444444444444,1147,2148,204059,48,40.7777777777778,84.1111111111111,0.485333333333333,6.33333333333333,18.4444444444444,0.344555555555556,14.4444444444444,18.3333333333333,0.796555555555556,8.88888888888889,37.8888888888889,46.7777777777778,25.3333333333333,8.33333333333333,5.55555555555556,14.8888888888889,17.5555555555556,102.333333333333,10.5555555555556,103.733333333333,93.4111111111111,10.3333333333333,0.620222222222222,1.72,18.9777777777778,0.225222222222222,0.808444444444444,0.541888888888889,0.156666666666667,0.523,0.555777777777778,0.198666666666667,98.5222222222222,0.594111111111111,0.119477272727273,0.271375,8,8,9,9,9,9,0,2,0,4,0,18418,1.98333333333333
21500157,"LAL",157,"NBA",1,2015,"2015-11-16",11,0,101,1340.7314351112,1333.54176603752,"PHX",120,1533.24861256682,1540.04852606034,"A",0.169549768927594,"W","W",0,99.2,105.8,2001,201640,203592,48,34.5,84.1,0.4119,8.5,26.8,0.3218,21.7,27.8,0.7747,9,34.5,43.5,19.5,6.9,6.1,14.4,22.1,99.2,-4.9,96.72,104,-7.33,0.5689,1.354,14.92,0.1936,0.7429,0.4715,0.1483,0.4622,0.5158,0.1985,101.328,0.4617,0.0884782608695652,0.2221,2,2,10,10,10,10,1,0,0,1,1,18055,2.1
21500157,"PHX",157,"NBA",0,2015,"2015-11-16",10,0,120,1533.24861256682,1540.04852606034,"LAL",101,1340.7314351112,1333.54176603752,"H",0.830450231072406,"W","W",1,104.222222222222,99.4444444444444,2001,201640,203592,48,38.5555555555556,87.5555555555556,0.442777777777778,9.55555555555556,25.2222222222222,0.380111111111111,17.5555555555556,24.4444444444444,0.712555555555556,10.7777777777778,37.4444444444444,48.2222222222222,19,8.66666666666667,3.22222222222222,17.2222222222222,20.8888888888889,104.222222222222,4.11111111111111,98.9111111111111,97.9555555555556,0.966666666666667,0.490555555555556,1.13555555555556,14.0111111111111,0.238,0.806666666666667,0.524444444444444,0.169,0.497666666666667,0.532888888888889,0.198666666666667,103.855555555556,0.515555555555556,0.112733333333333,0.283222222222222,1,9,1,9,9,9,0,3,0,2,0,18055,2.1
21500158,"MIL",158,"NBA",1,2015,"2015-11-17",11,0,86,1454.77997436161,1439.13031978279,"WAS",115,1516.89547918767,1533.62364046085,"A",0.281047682078803,"E","E",0,97.7,103.6,1174,1188,202049,48,36.1,81.3,0.4457,7.1,19.6,0.3591,18.4,22.5,0.8148,10.2,28.9,39.1,22.7,7.3,5.1,14.8,22.8,97.7,-3.7,101.51,104.74,-3.25,0.6276,1.547,17.52,0.2455,0.6767,0.4663,0.1598,0.4897,0.5384,0.199,94.673,0.4832,0.114181818181818,0.2343,1,10,9,10,3,5,1,0,0,1,0,15485,2.18333333333333
21500158,"WAS",158,"NBA",0,2015,"2015-11-17",9,0,115,1516.89547918767,1533.62364046085,"MIL",86,1454.77997436161,1439.13031978279,"H",0.718952317921197,"E","E",1,103,95.875,1174,1188,202049,48,37.375,84.375,0.446375,8.25,24.5,0.339625,20,26,0.76325,9.375,32.875,42.25,22.75,8.75,5.25,16.5,21.875,103,-6,99.8125,104.1,-4.3,0.6075,1.56625,16.7875,0.2075,0.765625,0.4815,0.16375,0.497,0.540875,0.199125,104.065,0.46975,0.0891052631578947,0.271,1,8,8,8,1,8,0,3,0,1,0,15485,2.18333333333333
21500159,"ATL",159,"NBA",1,2015,"2015-11-17",13,0,88,1579.67571127563,1578.0198869717,"BKN",90,1440.70868178379,1448.21030498234,"A",0.542214200896974,"E","E",0,102.75,95.6666666666667,1151,1194,200832,48,39.0833333333333,82.9166666666667,0.472416666666667,8.91666666666667,24.9166666666667,0.3575,15.6666666666667,19.4166666666667,0.816416666666667,7.83333333333333,31.8333333333333,39.6666666666667,26.6666666666667,10,4.91666666666667,14.4166666666667,17.3333333333333,102.75,2.41666666666667,104.183333333333,100.658333333333,3.51666666666667,0.681,1.80416666666667,19.975,0.18825,0.729583333333333,0.468,0.1515,0.526,0.56225,0.199,99.0983333333333,0.531166666666667,0.112526315789474,0.26475,0,12,12,0,10,3,1,0,2,0,0,12241,2.1
21500159,"BKN",159,"NBA",0,2015,"2015-11-17",11,0,90,1440.70868178379,1448.21030498234,"ATL",88,1579.67571127563,1578.0198869717,"H",0.457785799103026,"E","E",1,94.7,104.4,1151,1194,200832,48,37.9,87.1,0.4357,4.3,16.2,0.2552,14.6,18.9,0.7684,12.1,32.9,45,21.2,7.3,5,14.8,19.6,94.7,-8.9,96.3,105.28,-8.95,0.5595,1.464,16.08,0.2614,0.7793,0.509,0.1533,0.4606,0.4963,0.1996,97.436,0.4422,0.0908367346938776,0.2548,5,10,10,10,5,9,0,1,2,0,0,12241,2.1
21500160,"CLE",160,"NBA",1,2015,"2015-11-17",11,0,99,1679.98535349242,1676.99484083301,"DET",104,1502.08184553455,1514.15605272096,"A",0.600471154174321,"E","E",0,102.8,96.6,1168,1193,1626302,48,38.3,84.2,0.4561,9.2,27.2,0.3379,17,24.5,0.6886,11.2,36.3,47.5,24,6.1,4.3,14.2,20,102.8,7.2,104.56,97.91,6.64,0.6218,1.715,17.85,0.2583,0.7854,0.5298,0.1484,0.5107,0.5424,0.199,96.167,0.5525,0.115127659574468,0.3358,7,10,10,10,7,10,3,0,1,0,0,18442,2.36666666666667
21500160,"DET",160,"NBA",0,2015,"2015-11-17",11,0,104,1502.08184553455,1514.15605272096,"CLE",99,1679.98535349242,1676.99484083301,"H",0.399528845825679,"E","E",1,96.6,102.8,1168,1193,1626302,48,36.5,87.4,0.4203,7.8,25.5,0.3069,15.8,24.8,0.6373,14.3,33.7,48,16.4,7.9,3.2,14.7,19.4,96.6,-0.6,97.52,98.63,-1.11,0.4544,1.147,12.59,0.2872,0.7953,0.5255,0.1543,0.4652,0.4935,0.1989,97.978,0.4649,0.10406,0.3109,10,10,10,10,10,10,0,1,4,0,0,18442,2.36666666666667
21500161,"MIA",161,"NBA",0,2015,"2015-11-17",10,0,91,1530.21061209481,1520.42903512633,"MIN",103,1372.92027664467,1391.87715386384,"H",0.793234588091254,"E","W",0,96.5555555555556,102.777777777778,1199,2005,203593,48,36.7777777777778,80.3333333333333,0.458333333333333,6.55555555555556,19.7777777777778,0.335333333333333,16.4444444444444,21.6666666666667,0.758222222222222,9.11111111111111,35.3333333333333,44.4444444444444,19,7,7.33333333333333,13.1111111111111,19.1111111111111,96.5555555555556,6.33333333333333,101.9,93.5777777777778,8.34444444444444,0.517444444444444,1.42111111111111,15.4333333333333,0.211777777777778,0.792777777777778,0.513555555555556,0.147333333333333,0.499444444444444,0.538222222222222,0.198333333333333,95.6444444444444,0.553333333333333,0.130045454545455,0.311875,8,9,9,9,8,9,0,4,0,3,0,19600,2.35
21500161,"MIN",161,"NBA",1,2015,"2015-11-17",11,0,103,1372.92027664467,1391.87715386384,"MIA",91,1530.21061209481,1520.42903512633,"A",0.206765411908746,"W","E",1,103.1,96,1199,2005,203593,48,37.9,82.6,0.4595,5.2,15.1,0.3371,22.1,27.7,0.8084,9.5,34.3,43.8,21.5,7,3.9,15.2,22.2,103.1,-1.4,102.55,103.33,-0.79,0.5717,1.505,16.25,0.2299,0.8053,0.5215,0.153,0.4907,0.5454,0.1996,100.058,0.5122,0.115181818181818,0.2599,6,10,9,10,9,6,1,0,4,0,0,19600,2.35
21500162,"CHA",162,"NBA",1,2015,"2015-11-17",11,0,94,1485.91910356828,1480.12136841928,"NYK",102,1376.49351151303,1389.47810434274,"A",0.507320348667872,"E","E",0,101.4,98.9,2534,2714,201245,48,37.6,85.1,0.4427,9.8,27.3,0.3576,16.4,21.4,0.7857,8.6,33.8,42.4,21.5,7.3,5.3,11,17,101.4,2.2,103.83,101.59,2.24,0.5758,2.126,16.73,0.1877,0.8026,0.4805,0.1195,0.4995,0.5365,0.1986,97.654,0.4979,0.11030612244898,0.2417,0,10,0,10,10,10,1,0,0,1,0,19812,2.25
21500162,"NYK",162,"NBA",0,2015,"2015-11-17",12,0,102,1376.49351151303,1389.47810434274,"CHA",94,1485.91910356828,1480.12136841928,"H",0.492679651332128,"E","E",1,98.5454545454545,100.727272727273,2534,2714,201245,48,36.6363636363636,87.0909090909091,0.42,7,22.5454545454545,0.312363636363636,18.2727272727273,22.3636363636364,0.811363636363636,12.5454545454545,33.2727272727273,45.8181818181818,19.7272727272727,7.18181818181818,5.09090909090909,13.0909090909091,23.3636363636364,98.5454545454545,0,100.136363636364,100.163636363636,-0.0272727272727271,0.541,1.56545454545455,15.0818181818182,0.275545454545455,0.764181818181818,0.514909090909091,0.139909090909091,0.460090909090909,0.507272727272727,0.198636363636364,98.3072727272727,0.491454545454545,0.0986808510638298,0.300545454545455,3,11,11,11,3,11,0,3,0,1,0,19812,2.25
21500163,"DEN",163,"NBA",1,2015,"2015-11-17",11,0,115,1457.497256445,1473.43051468868,"NOP",98,1480.94269829531,1469.40578696728,"A",0.33345894817415,"W","W",1,98.3,100.2,1195,2004,203177,48,36.4,85,0.4327,7.7,24,0.3282,17.8,24,0.7508,11.5,32.9,44.4,21.5,7.9,5.8,15,20.2,98.3,-4.7,98.73,102.51,-3.78,0.5847,1.371,16.1,0.2546,0.7518,0.4993,0.1582,0.4787,0.5175,0.1985,100.202,0.4724,0.0880416666666667,0.2803,6,10,10,6,10,10,2,0,1,0,0,17269,2.06666666666667
21500163,"NOP",163,"NBA",0,2015,"2015-11-17",11,0,98,1480.94269829531,1469.40578696728,"DEN",115,1457.497256445,1473.43051468868,"H",0.66654105182585,"W","W",0,100.2,98.3,1195,2004,203177,48,37.5,86.2,0.435,9.7,27.3,0.3514,15.5,20.2,0.7666,8.3,31.9,40.2,21.3,7.8,4.5,14.4,22,100.2,-9.2,98.52,108.81,-10.31,0.5688,1.519,16.16,0.1809,0.7832,0.4663,0.1461,0.491,0.5269,0.1992,101.01,0.4287,0.0806444444444444,0.2525,0,2,8,4,10,7,0,1,3,0,0,17269,2.06666666666667
21500164,"GSW",164,"NBA",0,2015,"2015-11-17",12,0,115,1795.98885910285,1798.26228784735,"TOR",110,1548.08565867586,1546.96465399177,"H",0.87832610152831,"W","E",1,114.090909090909,102,1201,1662,201639,48,42.3636363636364,89,0.477363636363636,12.1818181818182,30.2727272727273,0.409727272727273,17.1818181818182,22.2727272727273,0.786636363636364,10.8181818181818,35.2727272727273,46.0909090909091,29.4545454545455,9.63636363636364,6.36363636363636,15.0909090909091,22.0909090909091,114.090909090909,16.2727272727273,110.609090909091,94.1363636363636,16.4727272727273,0.694,2.12272727272727,20.4545454545455,0.245272727272727,0.747454545454545,0.508636363636364,0.146818181818182,0.546181818181818,0.578454545454545,0.199818181818182,102.641818181818,0.599454545454545,0.139458333333333,0.326363636363636,1,11,11,1,10,11,0,2,0,11,0,19596,2.43333333333333
21500164,"TOR",164,"NBA",1,2015,"2015-11-17",12,0,110,1548.08565867586,1546.96465399177,"GSW",115,1795.98885910285,1798.26228784735,"A",0.12167389847169,"E","W",0,102,114.090909090909,1201,1662,201639,48,35.7272727272727,82.4545454545455,0.432636363636364,7.27272727272727,20.8181818181818,0.336727272727273,23.2727272727273,29.1818181818182,0.791,11.9090909090909,34.6363636363636,46.5454545454545,18.9090909090909,9.18181818181818,4.18181818181818,14.3636363636364,21,102,4.90909090909091,103.472727272727,99.2181818181818,4.24545454545455,0.528636363636364,1.34909090909091,14.5272727272727,0.278272727272727,0.778090909090909,0.534,0.153727272727273,0.476272727272727,0.534363636363636,0.198181818181818,98.3218181818182,0.530909090909091,0.124480769230769,0.271545454545455,8,8,11,11,11,11,2,0,1,0,0,19596,2.43333333333333
21500165,"BKN",165,"NBA",1,2015,"2015-11-18",12,0,111,1448.21030498234,1446.04621335474,"CHA",116,1480.12136841928,1486.35505181344,"A",0.325514670611987,"E","E",0,94.2727272727273,100.727272727273,2715,101284,1626302,48,37.8181818181818,86.8181818181818,0.436090909090909,4.72727272727273,16.5454545454545,0.272909090909091,13.9090909090909,18.3636363636364,0.747454545454545,11.8181818181818,33.0909090909091,44.9090909090909,21.2727272727273,7.90909090909091,4.81818181818182,14.4545454545455,19.0909090909091,94.2727272727273,-7.90909090909091,96.3727272727273,104.209090909091,-7.80909090909091,0.562727272727273,1.49727272727273,16.2363636363636,0.255818181818182,0.782454545454545,0.508181818181818,0.151090909090909,0.463636363636364,0.496818181818182,0.199454545454545,97.0727272727273,0.450636363636364,0.0942037037037037,0.260909090909091,6,11,11,11,6,10,1,0,0,1,1,14040,2.25
21500165,"CHA",165,"NBA",0,2015,"2015-11-18",12,0,116,1480.12136841928,1486.35505181344,"BKN",111,1448.21030498234,1446.04621335474,"H",0.674485329388013,"E","E",1,100.727272727273,94.2727272727273,2715,101284,1626302,48,37.4545454545455,84.8181818181818,0.442363636363636,9.36363636363636,26.6363636363636,0.347818181818182,16.4545454545455,21.7272727272727,0.776090909090909,8.54545454545454,33.8181818181818,42.3636363636364,20.7272727272727,7.27272727272727,5.45454545454545,10.6363636363636,16.9090909090909,100.727272727273,1.27272727272727,103.681818181818,101.7,1.98181818181818,0.556272727272727,2.10181818181818,16.2545454545455,0.187545454545455,0.799909090909091,0.480727272727273,0.115545454545455,0.496818181818182,0.533636363636364,0.198727272727273,97.4690909090909,0.496,0.106407407407407,0.247090909090909,1,11,1,11,11,11,0,1,1,0,1,14040,2.25
21500166,"MIN",166,"NBA",1,2015,"2015-11-18",12,0,101,1391.87715386384,1391.87715386384,"ORL",104,1400.46901153771,1405.88418320885,"A",0.364064623108389,"W","E",0,103.090909090909,100.909090909091,1176,2002,2532,53,37.7272727272727,83.9090909090909,0.451454545454545,5.09090909090909,15.6363636363636,0.323727272727273,22.5454545454545,28.3636363636364,0.805,10,34.7272727272727,44.7272727272727,20.8181818181818,7.45454545454545,4,14.5454545454545,22.5454545454545,103.090909090909,-0.181818181818182,102.109090909091,101.872727272727,0.227272727272727,0.555090909090909,1.52727272727273,15.7181818181818,0.233363636363636,0.804454545454545,0.520818181818182,0.146,0.481727272727273,0.537454545454545,0.199636363636364,100.489090909091,0.516545454545455,0.108622222222222,0.264090909090909,0,11,1,11,10,7,2,0,0,1,1,16048,2.73333333333333
21500166,"ORL",166,"NBA",0,2015,"2015-11-18",12,0,104,1400.46901153771,1405.88418320885,"MIN",101,1391.87715386384,1391.87715386384,"H",0.635935376891611,"E","W",1,100.909090909091,103.090909090909,1176,2002,2532,53,38.1818181818182,88.9090909090909,0.429818181818182,8.18181818181818,24,0.343636363636364,16.3636363636364,20.7272727272727,0.777181818181818,11.2727272727273,35.0909090909091,46.3636363636364,21.9090909090909,8.27272727272727,6.09090909090909,14.9090909090909,22.1818181818182,100.909090909091,-0.272727272727273,98.2636363636364,98.9454545454545,-0.672727272727273,0.575090909090909,1.49727272727273,16.1454545454545,0.240636363636364,0.750454545454545,0.500454545454545,0.154454545454545,0.476363636363636,0.515181818181818,0.198272727272727,99.4272727272727,0.492181818181818,0.10322,0.234125,5,11,11,7,9,11,0,1,1,0,0,16048,2.73333333333333
21500167,"IND",167,"NBA",1,2015,"2015-11-18",12,0,112,1527.61535182398,1534.54287997736,"PHI",85,1290.46313738028,1281.95447035995,"A",0.693858042055311,"E","E",1,96.3636363636364,90.6363636363636,1162,1363,204059,48,35.7272727272727,82.9090909090909,0.431636363636364,7.90909090909091,21.5454545454545,0.360545454545455,17,23.6363636363636,0.726636363636364,10.7272727272727,32,42.7272727272727,20.4545454545455,8.81818181818182,4.45454545454545,14.9090909090909,19.9090909090909,96.3636363636364,0.272727272727273,98.6090909090909,98.0909090909091,0.527272727272727,0.570636363636364,1.52909090909091,15.8090909090909,0.238,0.746545454545455,0.487727272727273,0.154909090909091,0.479454545454545,0.517272727272727,0.199454545454545,97.9309090909091,0.506545454545455,0.09816,0.301454545454545,0,11,2,10,7,11,2,0,1,0,0,11080,2.18333333333333
21500167,"PHI",167,"NBA",0,2015,"2015-11-18",12,0,85,1290.46313738028,1281.95447035995,"IND",112,1527.61535182398,1534.54287997736,"H",0.306141957944689,"E","E",0,90.6363636363636,96.3636363636364,1162,1363,204059,48,34,82,0.414181818181818,7.45454545454545,23.6363636363636,0.317363636363636,15.1818181818182,21.6363636363636,0.709545454545455,10.1818181818182,32.3636363636364,42.5454545454545,19.3636363636364,6.90909090909091,6.27272727272727,16.9090909090909,20.6363636363636,90.6363636363636,-12.8181818181818,91.4818181818182,104.327272727273,-12.8545454545455,0.575181818181818,1.16818181818182,14.9818181818182,0.220454545454545,0.744181818181818,0.475727272727273,0.181272727272727,0.46,0.497181818181818,0.198090909090909,99.3145454545455,0.399363636363636,0.0863269230769231,0.293454545454545,6,8,9,11,9,8,0,2,11,0,0,11080,2.18333333333333
21500168,"BOS",168,"NBA",0,2015,"2015-11-18",11,0,102,1582.0529879818,1580.671986816,"DAL",106,1564.58976383243,1571.3258550222,"H",0.657529839749948,"E","W",0,102.5,101.7,1146,2529,202049,48,38,88.9,0.4283,8.5,28.2,0.3009,18,22.7,0.7964,13,32.3,45.3,23.7,11.8,5.1,16.3,22.7,102.5,6.6,100.21,94.21,6.01,0.6244,1.5,17,0.2812,0.7478,0.5054,0.1614,0.4757,0.5193,0.1996,102.086,0.5384,0.121893617021277,0.2976,3,10,7,7,6,7,0,1,0,3,0,17262,2.41666666666667
21500168,"DAL",168,"NBA",1,2015,"2015-11-18",12,0,106,1564.58976383243,1571.3258550222,"BOS",102,1582.0529879818,1580.671986816,"A",0.342470160250052,"W","E",1,100.818181818182,102.454545454545,1146,2529,202049,48,36.7272727272727,84.7272727272727,0.434727272727273,7.90909090909091,25.4545454545455,0.315818181818182,19.4545454545455,24.7272727272727,0.786818181818182,8.45454545454546,37.1818181818182,45.6363636363636,21.1818181818182,6.63636363636364,3.27272727272727,12.6363636363636,21.1818181818182,100.818181818182,1.36363636363636,100.754545454545,98.6181818181818,2.13636363636364,0.577363636363636,1.73545454545455,16.2727272727273,0.183727272727273,0.788181818181818,0.491545454545455,0.130454545454545,0.481818181818182,0.528818181818182,0.199090909090909,100.632727272727,0.526909090909091,0.117468085106383,0.227545454545455,6,6,10,11,9,10,3,0,0,4,0,17262,2.41666666666667
21500169,"ATL",169,"NBA",0,2015,"2015-11-18",14,0,103,1578.0198869717,1582.53173945995,"SAC",97,1448.62090287134,1446.31470387688,"H",0.801557783644378,"E","W",1,101.615384615385,103.692307692308,2003,2882,202041,48,38.6153846153846,82.3846153846154,0.469461538461538,9.15384615384615,25.2307692307692,0.361846153846154,15.2307692307692,19,0.808538461538462,7.84615384615385,32.1538461538462,40,26.3076923076923,9.76923076923077,5.07692307692308,14.8461538461538,17.3076923076923,101.615384615385,2.07692307692308,103.361538461538,100.384615384615,2.96923076923077,0.679923076923077,1.75,19.8,0.188076923076923,0.735,0.470461538461538,0.156153846153846,0.525,0.560230769230769,0.199076923076923,98.6630769230769,0.526076923076923,0.103466666666667,0.263230769230769,0,0,13,13,11,4,0,1,3,0,1,13008,2.16666666666667
21500169,"SAC",169,"NBA",1,2015,"2015-11-18",12,0,97,1448.62090287134,1446.31470387688,"ATL",103,1578.0198869717,1582.53173945995,"A",0.198442216355622,"W","E",0,103.818181818182,103.363636363636,2003,2882,202041,48,39.3636363636364,87.4545454545455,0.450545454545455,8.45454545454546,22,0.386090909090909,16.6363636363636,23.9090909090909,0.690272727272727,11.9090909090909,32.6363636363636,44.5454545454545,23.3636363636364,9,3.45454545454545,16.2727272727273,21.2727272727273,103.818181818182,-4.09090909090909,100.490909090909,104.390909090909,-3.9,0.598727272727273,1.39727272727273,16.8727272727273,0.257909090909091,0.769727272727273,0.505090909090909,0.166727272727273,0.499545454545455,0.531,0.198454545454545,103.261818181818,0.471,0.0969545454545455,0.363142857142857,0,10,1,7,5,11,1,0,0,3,0,13008,2.16666666666667
21500170,"HOU",170,"NBA",0,2015,"2015-11-18",12,0,108,1566.56902893189,1572.80930308477,"POR",103,1534.9274752143,1532.7620301115,"H",0.676703122358361,"W","W",1,100.818181818182,102.272727272727,1198,1830,203591,53,36,85.1818181818182,0.422454545454545,9.27272727272727,32,0.287454545454545,19.5454545454545,27,0.710727272727273,11.3636363636364,32.1818181818182,43.5454545454545,21.2727272727273,9.45454545454546,5.72727272727273,16,21.7272727272727,100.818181818182,-7.72727272727273,98.4454545454545,106.536363636364,-8.08181818181818,0.593,1.43545454545455,15.7,0.242909090909091,0.726818181818182,0.479272727272727,0.162181818181818,0.477,0.519636363636364,0.198727272727273,101.218181818182,0.439090909090909,0.100295454545455,0.327909090909091,0,11,4,7,11,0,0,3,4,0,0,17107,2.66666666666667
21500170,"POR",170,"NBA",1,2015,"2015-11-18",13,0,103,1534.9274752143,1532.7620301115,"HOU",108,1566.56902893189,1572.80930308477,"A",0.323296877641639,"W","W",0,100.416666666667,101.416666666667,1198,1830,203591,53,37.6666666666667,82.8333333333333,0.456166666666667,9.33333333333333,25.75,0.36175,15.75,22,0.73125,10.1666666666667,33.3333333333333,43.5,19.9166666666667,5.58333333333333,4.5,15,22.4166666666667,100.416666666667,-2.5,103.05,105.6,-2.55833333333333,0.529166666666667,1.53083333333333,15.5333333333333,0.24125,0.764833333333333,0.505166666666667,0.155666666666667,0.512666666666667,0.544166666666667,0.1995,97.6733333333333,0.465416666666667,0.0694,0.311,1,12,1,12,12,12,4,0,6,0,0,17107,2.66666666666667
21500171,"NOP",171,"NBA",1,2015,"2015-11-18",12,0,103,1469.40578696728,1466.46083733344,"OKC",110,1594.01562232517,1599.03388681109,"A",0.219807326690853,"W","W",0,100,110.818181818182,2148,2530,202027,48,37.8181818181818,85.9090909090909,0.440363636363636,9.45454545454546,26.9090909090909,0.347090909090909,14.9090909090909,19.3636363636364,0.771272727272727,8.27272727272727,31.2727272727273,39.5454545454545,21.6363636363636,7.45454545454545,4.81818181818182,13.9090909090909,21.5454545454545,100,-9.90909090909091,99.4818181818182,110.072727272727,-10.6090909090909,0.572545454545455,1.60818181818182,16.5454545454545,0.182636363636364,0.775090909090909,0.463363636363636,0.142909090909091,0.495090909090909,0.529727272727273,0.199090909090909,100.170909090909,0.429272727272727,0.0693636363636364,0.238090909090909,0,3,2,2,11,2,1,0,4,0,1,18203,2.35
21500171,"OKC",171,"NBA",0,2015,"2015-11-18",12,0,110,1594.01562232517,1599.03388681109,"NOP",103,1469.40578696728,1466.46083733344,"H",0.780192673309147,"W","W",1,110.818181818182,100,2148,2530,202027,48,41.3636363636364,87.9090909090909,0.470454545454545,8.54545454545454,22.4545454545455,0.380090909090909,19.5454545454545,24.9090909090909,0.790454545454545,13.1818181818182,35.4545454545455,48.6363636363636,22.6363636363636,7.72727272727273,7.72727272727273,17,23.1818181818182,110.818181818182,5.09090909090909,107.463636363636,101.481818181818,5.95454545454546,0.552181818181818,1.41636363636364,16.3636363636364,0.309090909090909,0.763454545454545,0.545727272727273,0.167454545454545,0.519727272727273,0.560545454545455,0.199545454545455,101.643636363636,0.535363636363636,0.0920377358490566,0.342181818181818,2,10,11,11,3,11,0,1,2,0,0,18203,2.35
21500172,"DEN",172,"NBA",1,2015,"2015-11-18",12,0,98,1473.43051468868,1469.81185304504,"SAS",109,1703.91073548423,1707.80989912557,"A",0.136039125027472,"W","W",0,99.8181818181818,102.090909090909,1148,1179,202056,48,37.1818181818182,85,0.441454545454545,8.36363636363636,24.5454545454545,0.343818181818182,17.0909090909091,23,0.752454545454545,11.4545454545455,32.8181818181818,44.2727272727273,22,7.63636363636364,5.81818181818182,14.8181818181818,19.7272727272727,99.8181818181818,-2.72727272727273,100.909090909091,103.109090909091,-2.2,0.586090909090909,1.42181818181818,16.5,0.259272727272727,0.756181818181818,0.505363636363636,0.157363636363636,0.491363636363636,0.528090909090909,0.198454545454545,99.4363636363636,0.480818181818182,0.0904528301886793,0.275909090909091,7,11,11,7,11,11,3,0,0,1,1,18418,2
21500172,"SAS",172,"NBA",0,2015,"2015-11-18",11,0,109,1703.91073548423,1707.80989912557,"DEN",98,1473.43051468868,1469.81185304504,"H",0.863960874972528,"W","W",1,101.4,98.3,1148,1179,202056,48,40.5,84.6,0.4795,6.4,18.9,0.3405,14,17.8,0.7938,9.2,37.6,46.8,25.7,8.4,6,14,17.1,101.4,10.8,103.84,93.09,10.77,0.6345,2.031,19.32,0.2282,0.8173,0.5424,0.1478,0.5173,0.5493,0.1988,97.542,0.5975,0.118224489795918,0.270222222222222,9,9,10,10,10,10,0,3,0,5,0,18418,2
21500173,"TOR",173,"NBA",1,2015,"2015-11-18",13,0,89,1546.96465399177,1545.67616928681,"UTA",93,1562.95834153561,1568.91556018868,"A",0.329864847719281,"E","W",0,102.666666666667,95.0833333333333,2001,201640,203592,48,35.8333333333333,82.1666666666667,0.435583333333333,7.16666666666667,20.5833333333333,0.336416666666667,23.8333333333333,30,0.789166666666667,11.9166666666667,34.0833333333333,46,18.8333333333333,9.33333333333333,4,14.6666666666667,21.3333333333333,102.666666666667,4.08333333333333,103.65,100.266666666667,3.375,0.525083333333333,1.31166666666667,14.4333333333333,0.282083333333333,0.776333333333333,0.534583333333333,0.156916666666667,0.47875,0.5375,0.198083333333333,98.755,0.524583333333333,0.121175438596491,0.276083333333333,9,9,12,12,12,12,3,0,2,0,1,18741,2.26666666666667
